latitude,longitude,startdate,enddate,weather_code,temperature_max,temperature_min
12.786517,79.975221,2020-08-22,2020-08-22,51,33,26
12.722686,77.676518,2020-08-14,2020-08-22,61,28,18
28.373519,76.835337,2020-08-14,2020-08-22,63,32,25
22.961777,72.094219,2020-08-21,2020-08-22,63,31,25
28.373519,76.835337,2020-08-21,2020-08-22,51,32,25
13.087428,80.184717,2020-08-21,2020-08-22,61,33,26
18.750621,73.87719,2020-08-21,2020-08-22,53,26,22
11.872,79.632,2020-08-22,2020-08-22,61,36,27
13.102,80.194,2020-08-22,2020-08-22,61,33,26
12.683589,77.859239,2020-08-21,2020-08-22,51,29,19
12.839,79.954,2020-08-20,2020-08-22,51,34,26
13.102,80.194,2020-08-21,2020-08-22,61,33,26
11.872,79.632,2020-08-21,2020-08-22,61,36,27
9.973636,78.281783,2020-08-18,2020-08-22,51,38,26
12.223062,76.690357,2020-08-18,2020-08-22,55,29,19
28.635325,76.693244,2020-08-18,2020-08-24,63,33,25
12.671093,77.779537,2020-08-20,2020-08-22,51,28,19
31.045961,76.664373,2020-08-20,2020-08-22,65,30,23
28.318,76.893,2020-08-22,2020-08-22,51,31,25
31.04,76.713,2020-08-22,2020-08-22,55,30,24
28.373519,76.835337,2020-08-18,2020-08-22,63,32,25
12.786517,79.975221,2020-08-18,2020-08-22,53,34,25
13.215,80.32,2020-08-18,2020-08-22,61,33,26
12.766,77.786,2020-08-18,2020-08-22,55,28,19
12.839,79.954,2020-08-19,2020-08-22,51,34,25
12.839,79.954,2020-08-21,2020-08-22,51,34,26
12.839,79.954,2020-08-20,2020-08-21,51,34,26
12.722686,77.676518,2020-08-10,2020-08-22,61,28,18
28.373519,76.835337,2020-08-10,2020-08-22,65,34,25
11.872,79.632,2020-08-21,2020-08-21,51,36,27
13.102,80.194,2020-08-21,2020-08-21,61,33,26
12.839,79.954,2020-08-21,2020-08-21,51,34,26
13.215,80.32,2020-08-20,2020-08-21,61,33,26
12.766,77.786,2020-08-20,2020-08-21,51,27,19
18.750621,73.87719,2020-08-21,2020-08-21,53,25,22
13.087428,80.184717,2020-08-21,2020-08-21,61,33,26
13.068,79.444,2020-08-21,2020-08-21,51,34,26
9.973636,78.281783,2020-08-18,2020-08-21,51,38,26
12.223062,76.690357,2020-08-18,2020-08-21,51,29,19
11.872,79.632,2020-08-20,2020-08-21,51,36,27
13.102,80.194,2020-08-20,2020-08-21,61,33,26
9.973636,78.281783,2020-08-11,2020-08-21,51,38,23
12.223062,76.690357,2020-08-11,2020-08-21,53,29,19
22.961777,72.094219,2020-08-18,2020-08-21,63,30,25
12.786517,79.975221,2020-08-18,2020-08-21,53,34,25
12.726,77.876,2020-08-20,2020-08-21,51,27,19
12.751,77.804,2020-08-20,2020-08-21,51,27,19
13.155,80.196,2020-08-20,2020-08-21,61,33,26
13.155,80.197,2020-08-21,2020-08-21,61,33,26
12.839,79.954,2020-08-19,2020-08-21,51,34,25
22.99,72.25,2020-08-21,2020-08-21,63,30,25
18.747,73.788,2020-08-21,2020-08-21,55,25,22
12.930429,79.931163,2020-08-21,2020-08-21,51,34,26
12.930429,79.931163,2020-08-21,2020-08-22,51,34,26
12.930429,79.931163,2020-08-19,2020-08-21,51,34,26
18.750621,73.87719,2020-08-19,2020-08-21,53,26,21
13.215,80.32,2020-08-21,2020-08-21,61,33,26
12.726,77.876,2020-08-21,2020-08-21,51,27,19
30.000345,76.732209,2020-08-21,2020-08-21,63,30,25
22.961777,72.094219,2020-08-21,2020-08-21,61,30,25
12.72,77.817,2020-08-21,2020-08-21,51,27,19
13.215,80.32,2020-08-18,2020-08-21,61,33,26
12.766,77.786,2020-08-18,2020-08-21,55,27,19
22.99,72.25,2020-08-18,2020-08-21,63,30,25
18.747,73.788,2020-08-18,2020-08-21,55,25,21
11.872,79.632,2020-08-19,2020-08-21,53,37,26
13.102,80.194,2020-08-19,2020-08-21,61,33,26
12.425747,79.880083,2020-08-21,2020-08-22,53,35,26
30.000345,76.732209,2020-08-21,2020-08-22,63,31,25
28.373519,76.835337,2020-08-19,2020-08-21,63,32,25
22.961777,72.094219,2020-08-19,2020-08-21,63,30,25
12.425747,79.880083,2020-08-18,2020-08-22,53,35,26
18.750621,73.87719,2020-08-18,2020-08-22,53,26,21
28.373519,76.835337,2020-08-19,2020-08-22,63,32,25
22.961777,72.094219,2020-08-19,2020-08-22,63,31,25
12.751,77.804,2020-08-17,2020-08-21,53,27,19
13.215,80.32,2020-08-17,2020-08-21,61,33,25
13.165101,80.204244,2020-08-19,2020-08-21,61,33,26
12.746894,77.806168,2020-08-19,2020-08-21,51,27,19
27.98,76.38,2020-08-21,2020-08-21,51,31,25
28.207,76.856,2020-08-21,2020-08-21,51,31,25
12.777,80.025,2020-08-21,2020-08-21,3,34,26
12.777,80.025,2020-08-20,2020-08-21,3,34,26
18.750621,73.87719,2020-08-18,2020-08-21,53,26,21
12.930429,79.931163,2020-08-18,2020-08-21,61,34,25
12.683589,77.859239,2020-08-19,2020-08-21,51,28,19
12.839,79.954,2020-08-20,2020-08-20,3,31,27
28.373519,76.835337,2020-08-07,2020-08-21,65,34,25
12.930429,79.931163,2020-08-07,2020-08-21,63,34,24
12.839,79.954,2020-08-19,2020-08-20,51,33,25
13.102,80.194,2020-08-20,2020-08-20,3,31,27
11.872,79.632,2020-08-20,2020-08-20,3,36,27
13.087428,80.184717,2020-08-19,2020-08-20,3,33,26
18.750621,73.87719,2020-08-19,2020-08-20,53,26,21
22.961777,72.094219,2020-08-19,2020-08-20,63,30,25
28.373519,76.835337,2020-08-19,2020-08-20,63,30,25
11.871,79.739,2020-08-19,2020-08-20,51,36,26
18.63,73.754,2020-08-20,2020-08-20,61,26,22
12.674,77.767,2020-08-20,2020-08-20,3,26,19
13.155,80.196,2020-08-20,2020-08-20,51,31,27
12.746894,77.806168,2020-08-20,2020-08-20,51,26,19
13.092058,80.156813,2020-08-20,2020-08-20,3,31,27
22.961777,72.094219,2020-08-18,2020-08-20,63,30,25
12.930429,79.931163,2020-08-18,2020-08-20,61,33,25
12.72,77.817,2020-08-20,2020-08-20,3,27,20
13.215,80.32,2020-08-20,2020-08-20,51,31,27
12.766,77.786,2020-08-20,2020-08-20,51,26,19
23.52526791608896,87.26442434857088,2020-08-20,2020-08-20,65,26,25
22.95210237429815,88.45701479607611,2020-08-20,2020-08-20,65,28,25
23.52526791608896,87.26442434857088,2020-08-19,2020-08-20,65,31,25
22.95210237429815,88.45701479607611,2020-08-19,2020-08-20,65,29,25
22.23162764580801,84.86986841751269,2020-08-19,2020-08-20,63,30,25
13.007503209603689,77.66509885593489,2020-08-19,2020-08-20,53,26,18
25.641719007694395,88.12781912972429,2020-08-19,2020-08-20,61,31,26
12.839,79.954,2020-08-14,2020-08-20,53,33,24
18.750621,73.87719,2020-08-20,2020-08-20,53,25,21
12.930429,79.931163,2020-08-20,2020-08-20,3,31,27
12.425747,79.880083,2020-08-17,2020-08-21,51,35,26
18.750621,73.87719,2020-08-17,2020-08-21,61,26,21
13.087428,80.184717,2020-08-17,2020-08-21,61,33,24
13.087428,80.184717,2020-08-19,2020-08-21,61,33,26
12.751,77.804,2020-08-19,2020-08-20,51,27,19
13.155,80.196,2020-08-19,2020-08-20,51,33,26
12.751,77.804,2020-08-18,2020-08-20,53,27,19
13.155,80.196,2020-08-18,2020-08-20,61,33,26
26.55,75.463,2020-08-20,2020-08-20,65,30,24
28.373519,76.835337,2020-08-18,2020-08-21,63,32,25
22.969075,72.325933,2020-08-18,2020-08-20,65,29,25
18.750621,73.87719,2020-08-18,2020-08-20,53,26,21
11.871,79.739,2020-08-20,2020-08-20,51,33,27
13.102,80.194,2020-08-19,2020-08-20,3,33,26
11.872,79.632,2020-08-19,2020-08-20,53,37,26
12.42,77.48,2020-08-18,2020-08-20,61,28,20
18.53,73.85,2020-08-18,2020-08-20,55,26,22
11.154594,76.922532,2020-08-18,2020-08-20,51,31,21
13.187219,80.307731,2020-08-18,2020-08-20,61,33,26
12.839,79.954,2020-08-18,2020-08-20,53,33,25
11.154594,76.922532,2020-08-19,2020-08-20,51,31,21
12.746894,77.806168,2020-08-19,2020-08-20,51,27,19
22.58,72.22,2020-08-20,2020-08-20,61,29,25
12.683589,77.859239,2020-08-19,2020-08-20,51,28,19
28.373519,76.835337,2020-08-18,2020-08-20,63,32,25
12.786517,79.975221,2020-08-18,2020-08-20,53,34,25
12.671093,77.779537,2020-08-20,2020-08-20,3,26,19
13.187219,80.307731,2020-08-20,2020-08-20,51,31,27
13.215,80.32,2020-08-17,2020-08-20,61,33,25
12.766,77.786,2020-08-17,2020-08-20,55,27,19
12.751,77.804,2020-08-20,2020-08-20,51,26,19
13.215,80.32,2020-08-19,2020-08-20,51,33,26
12.766,77.786,2020-08-19,2020-08-20,51,27,19
12.726,77.876,2020-08-19,2020-08-20,51,27,19
13.215,80.32,2020-08-18,2020-08-20,61,33,26
12.777,80.025,2020-08-19,2020-08-20,51,34,25
12.683589,77.859239,2020-08-18,2020-08-20,53,28,19
12.839,79.954,2020-08-17,2020-08-20,53,33,24
18.750621,73.87719,2020-08-12,2020-08-20,61,26,21
28.30904,76.969455,2020-08-12,2020-08-20,65,33,24
28.207,76.856,2020-08-20,2020-08-20,55,30,25
12.839,79.954,2020-08-19,2020-08-19,51,33,25
12.839,79.954,2020-08-18,2020-08-19,53,33,25
18.750621,73.87719,2020-08-19,2020-08-19,53,26,21
13.087428,80.184717,2020-08-19,2020-08-19,3,33,26
11.874962,79.714747,2020-08-17,2020-08-21,51,37,25
28.373519,76.835337,2020-08-17,2020-08-21,63,32,25
12.839,79.954,2020-08-17,2020-08-19,53,33,24
11.871,79.739,2020-08-17,2020-08-19,51,36,25
11.872,79.632,2020-08-19,2020-08-19,53,37,26
13.102,80.194,2020-08-19,2020-08-19,3,33,26
12.72,77.817,2020-08-19,2020-08-19,51,27,19
11.872,79.632,2020-08-17,2020-08-19,53,37,25
28.373519,76.835337,2020-08-11,2020-08-19,65,34,25
12.786517,79.975221,2020-08-11,2020-08-19,61,34,24
22.749591,86.281875,2020-08-19,2020-08-19,63,31,25
17.942449,74.546328,2020-08-19,2020-08-19,53,28,22
18.750621,73.87719,2020-08-08,2020-08-21,61,27,21
26.131293,91.749014,2020-08-08,2020-08-21,63,32,24
18.750621,73.87719,2020-08-08,2020-08-19,61,27,21
26.131293,91.749014,2020-08-08,2020-08-19,63,32,25
22.961777,72.094219,2020-08-17,2020-08-20,65,30,25
28.373519,76.835337,2020-08-17,2020-08-20,63,32,25
23.5159,72.077925,2020-08-17,2020-08-19,63,30,25
28.107206,76.82671,2020-08-17,2020-08-19,63,33,25
13.155,80.197,2020-08-19,2020-08-19,3,33,26
28.129,76.818,2020-08-19,2020-08-19,63,29,25
23.476,71.974,2020-08-19,2020-08-19,61,29,25
28.373519,76.835337,2020-08-18,2020-08-19,63,32,26
22.961777,72.094219,2020-08-18,2020-08-19,63,30,25
22.58,72.22,2020-08-19,2020-08-19,61,30,25
22.23162764580801,84.86986841751269,2020-08-19,2020-08-19,63,30,25
13.102,80.194,2020-08-17,2020-08-19,61,33,24
23.508352,87.326459,2020-08-19,2020-08-19,61,30,25
22.258833,84.679293,2020-08-19,2020-08-19,61,30,25
13.102,80.194,2020-08-18,2020-08-19,61,33,26
11.872,79.632,2020-08-18,2020-08-19,53,37,26
12.786517,79.975221,2020-08-18,2020-08-19,53,34,25
12.786517,79.975221,2020-08-17,2020-08-19,53,34,24
22.961777,72.094219,2020-08-17,2020-08-19,65,30,25
28.373519,76.835337,2020-08-17,2020-08-19,63,32,26
13.087428,80.184717,2020-08-18,2020-08-19,61,33,26
18.750621,73.87719,2020-08-18,2020-08-19,53,26,21
13.087428,80.184717,2020-08-18,2020-08-20,61,33,26
28.129,76.818,2020-08-18,2020-08-19,63,32,25
23.476,71.974,2020-08-18,2020-08-19,63,29,25
9.973636,78.281783,2020-08-04,2020-08-19,63,38,23
12.223062,76.690357,2020-08-04,2020-08-19,65,29,19
17.701,74.002,2020-08-18,2020-08-19,55,25,21
18.63,73.748,2020-08-18,2020-08-19,53,26,22
13.215,80.32,2020-08-13,2020-08-19,61,33,25
12.702,77.857,2020-08-13,2020-08-19,53,28,19
12.751,77.804,2020-08-14,2020-08-19,53,27,19
13.155,80.196,2020-08-14,2020-08-19,61,33,24
23.52526791608896,87.26442434857088,2020-08-18,2020-08-19,61,31,25
22.95210237429815,88.45701479607611,2020-08-18,2020-08-19,63,30,25
22.23162764580801,84.86986841751269,2020-08-18,2020-08-19,63,30,25
12.930429,79.931163,2020-08-19,2020-08-19,3,33,26
9.973636,78.281783,2020-08-17,2020-08-19,51,38,26
12.223062,76.690357,2020-08-17,2020-08-19,53,29,19
12.777,80.025,2020-08-18,2020-08-19,51,34,25
12.683589,77.859239,2020-08-18,2020-08-19,53,28,19
18.750621,73.87719,2020-08-13,2020-08-19,61,26,21
12.683589,77.859239,2020-08-13,2020-08-19,53,28,19
9.973636,78.281783,2020-08-18,2020-08-19,51,38,26
12.223062,76.690357,2020-08-18,2020-08-19,51,29,19
28.207,76.856,2020-08-19,2020-08-19,63,29,25
12.786517,79.975221,2020-08-17,2020-08-20,53,34,24
12.751,77.804,2020-08-13,2020-08-18,53,27,19
13.215,80.32,2020-08-13,2020-08-18,61,33,25
13.155,80.196,2020-08-13,2020-08-18,61,33,24
12.74,77.82,2020-08-13,2020-08-18,53,27,19
13.102,80.194,2020-08-13,2020-08-18,61,33,24
11.872,79.632,2020-08-13,2020-08-18,51,36,24
22.961777,72.094219,2020-08-18,2020-08-18,63,30,25
28.373519,76.835337,2020-08-18,2020-08-18,63,32,26
11.872,79.632,2020-08-16,2020-08-18,51,36,24
13.102,80.194,2020-08-16,2020-08-18,61,33,24
12.839,79.954,2020-08-18,2020-08-18,53,32,25
12.786517,79.975221,2020-08-12,2020-08-18,53,33,24
28.373519,76.835337,2020-08-12,2020-08-18,65,34,25
13.068,79.444,2020-08-18,2020-08-18,61,34,25
18.750621,73.87719,2020-08-18,2020-08-18,51,25,21
12.930429,79.931163,2020-08-18,2020-08-18,61,32,25
12.839,79.954,2020-08-17,2020-08-18,53,32,24
13.102,80.194,2020-08-17,2020-08-18,61,33,24
11.872,79.632,2020-08-17,2020-08-18,51,36,25
13.06,80.06,2020-08-18,2020-08-19,61,33,25
12.42,77.48,2020-08-18,2020-08-19,61,28,20
22.99,72.25,2020-08-14,2020-08-18,63,31,25
18.747,73.788,2020-08-14,2020-08-18,61,25,21
9.973636,78.281783,2020-08-10,2020-08-18,51,38,23
12.223062,76.690357,2020-08-10,2020-08-18,61,28,20
17.638373,74.065262,2020-08-18,2020-08-19,53,26,21
12.930429,79.931163,2020-08-18,2020-08-19,61,33,25
9.973636,78.281783,2020-08-08,2020-08-18,63,38,23
12.223062,76.690357,2020-08-08,2020-08-18,65,28,20
12.674,77.767,2020-08-18,2020-08-18,53,26,19
13.155,80.196,2020-08-18,2020-08-18,61,33,26
9.973636,78.281783,2020-08-11,2020-08-18,51,38,23
12.223062,76.690357,2020-08-11,2020-08-18,53,28,20
13.087428,80.184717,2020-08-18,2020-08-18,61,33,26
13.087428,80.184717,2020-08-11,2020-08-19,61,34,24
18.750621,73.87719,2020-08-11,2020-08-19,61,26,21
18.750621,73.87719,2020-08-13,2020-08-18,61,25,21
16.184556,80.332451,2020-08-13,2020-08-18,63,33,23
12.72,77.817,2020-08-18,2020-08-18,53,27,19
11.154594,76.922532,2020-08-17,2020-08-18,51,30,22
12.746894,77.806168,2020-08-17,2020-08-18,53,27,19
18.750621,73.87719,2020-08-08,2020-08-18,61,27,21
26.131293,91.749014,2020-08-08,2020-08-18,63,32,25
11.154594,76.922532,2020-08-14,2020-08-18,51,30,21
12.746894,77.806168,2020-08-14,2020-08-18,53,27,19
13.187219,80.307731,2020-08-17,2020-08-18,61,33,25
11.154594,76.922532,2020-08-13,2020-08-18,51,30,21
13.187219,80.307731,2020-08-13,2020-08-18,61,33,25
12.674,77.767,2020-08-14,2020-08-18,53,27,19
13.155,80.196,2020-08-14,2020-08-18,61,33,24
12.683589,77.859239,2020-08-18,2020-08-18,53,27,19
12.786517,79.975221,2020-08-18,2020-08-18,53,32,25
12.839,79.954,2020-08-14,2020-08-18,53,32,24
22.969075,72.325933,2020-08-18,2020-08-18,63,29,25
12.683589,77.859239,2020-08-13,2020-08-18,53,28,19
12.683589,77.859239,2020-08-14,2020-08-18,53,28,19
22.961777,72.094219,2020-08-17,2020-08-18,65,30,25
28.373519,76.835337,2020-08-17,2020-08-18,63,32,26
28.207,76.856,2020-08-18,2020-08-18,63,32,26
13.087428,80.184717,2020-08-10,2020-08-19,63,34,24
18.750621,73.87719,2020-08-10,2020-08-19,61,26,21
28.318,76.893,2020-08-14,2020-08-18,63,32,25
17.96,74.37,2020-08-14,2020-08-18,61,26,22
16.560192249175344,80.79229309159953,2020-08-17,2020-08-18,61,32,24
13.0631,77.590597,2020-08-17,2020-08-18,63,27,19
26.19229040350968,91.75127677536253,2020-08-14,2020-08-18,65,32,25
25.259515,83.239894,2020-08-14,2020-08-18,63,33,26
13.007503209603689,77.66509885593489,2020-08-17,2020-08-18,61,27,19
23.67348,86.129379,2020-08-14,2020-08-18,65,31,25
23.250966,85.241196,2020-08-14,2020-08-18,63,29,23
27.98,76.38,2020-08-18,2020-08-18,53,33,26
23.5159,72.077925,2020-08-13,2020-08-18,65,30,25
12.786517,79.975221,2020-08-13,2020-08-18,53,33,24
28.373519,76.835337,2020-08-13,2020-08-18,65,32,25
22.961777,72.094219,2020-08-12,2020-08-18,65,31,25
12.786517,79.975221,2020-08-08,2020-08-19,63,34,24
22.961777,72.094219,2020-08-08,2020-08-19,65,32,25
11.874962,79.714747,2020-08-08,2020-08-19,61,37,24
28.373519,76.835337,2020-08-08,2020-08-19,65,34,25
12.786517,79.975221,2020-08-10,2020-08-19,63,34,24
28.373519,76.835337,2020-08-10,2020-08-19,65,34,25
28.635325,76.693244,2020-08-08,2020-08-19,65,34,25
28.373519,76.835337,2020-08-08,2020-08-18,65,34,25
12.786517,79.975221,2020-08-08,2020-08-18,63,33,24
12.671093,77.779537,2020-08-07,2020-08-19,61,27,18
31.045961,76.664373,2020-08-07,2020-08-19,65,35,24
12.425747,79.880083,2020-08-07,2020-08-19,61,35,24
30.000345,76.732209,2020-08-07,2020-08-19,65,34,25
22.961777,72.094219,2020-08-07,2020-08-18,65,32,25
12.786517,79.975221,2020-08-07,2020-08-18,63,34,24
13.087428,80.184717,2020-08-06,2020-08-18,63,34,24
18.750621,73.87719,2020-08-06,2020-08-18,63,27,21
12.722686,77.676518,2020-08-10,2020-08-18,55,26,18
28.373519,76.835337,2020-08-10,2020-08-18,65,34,25
18.750621,73.87719,2020-08-05,2020-08-18,65,27,21
12.930429,79.931163,2020-08-05,2020-08-18,63,34,24
12.777,80.025,2020-08-17,2020-08-18,51,33,25
22.961777,72.094219,2020-08-13,2020-08-18,65,31,25
12.722686,77.676518,2020-07-29,2020-08-18,63,27,18
28.373519,76.835337,2020-07-29,2020-08-18,65,37,25
28.373519,76.835337,2020-07-14,2020-08-19,65,37,24
22.961777,72.094219,2020-07-14,2020-08-19,65,36,25
18.750621,73.87719,2020-08-12,2020-08-18,61,25,21
28.30904,76.969455,2020-08-12,2020-08-18,65,33,25
13.102,80.194,2020-08-17,2020-08-17,55,31,24
11.872,79.632,2020-08-17,2020-08-17,51,36,25
12.839,79.954,2020-08-17,2020-08-17,51,32,24
13.215,80.32,2020-08-17,2020-08-18,61,33,25
12.726,77.876,2020-08-17,2020-08-18,53,27,19
11.871,79.739,2020-08-17,2020-08-17,51,34,25
9.973636,78.281783,2020-08-08,2020-08-17,63,38,23
12.223062,76.690357,2020-08-08,2020-08-17,65,28,20
12.839,79.954,2020-08-14,2020-08-17,51,32,24
28.373519,76.835337,2020-08-13,2020-08-17,65,32,25
22.961777,72.094219,2020-08-13,2020-08-17,65,31,25
12.839,79.954,2020-08-13,2020-08-17,51,33,24
13.087428,80.184717,2020-08-12,2020-08-18,61,33,24
22.23162764580801,84.86986841751269,2020-08-11,2020-08-17,65,32,25
13.007503209603689,77.66509885593489,2020-08-12,2020-08-17,61,27,19
22.961777,72.094219,2020-08-10,2020-08-17,65,32,25
12.786517,79.975221,2020-08-10,2020-08-17,63,33,24
11.872,79.632,2020-08-14,2020-08-17,51,36,24
18.627,73.743,2020-08-17,2020-08-17,61,24,22
13.155,80.197,2020-08-17,2020-08-17,55,31,24
18.750621,73.87719,2020-08-14,2020-08-17,61,24,21
12.930429,79.931163,2020-08-14,2020-08-17,53,32,24
12.72,77.817,2020-08-17,2020-08-17,53,27,19
13.087428,80.184717,2020-08-08,2020-08-18,63,34,24
22.99,72.25,2020-08-14,2020-08-17,63,31,25
18.747,73.788,2020-08-14,2020-08-17,61,24,21
13.155,80.196,2020-08-17,2020-08-17,55,31,24
12.74,77.82,2020-08-17,2020-08-17,51,27,19
28.373519,76.835337,2020-08-11,2020-08-17,65,34,25
12.786517,79.975221,2020-08-11,2020-08-17,61,33,24
28.024453,76.375305,2020-08-10,2020-08-17,65,33,25
12.786517,79.975221,2020-08-10,2020-08-18,63,33,24
22.961777,72.094219,2020-08-10,2020-08-18,65,32,25
18.750621,73.87719,2020-08-10,2020-08-17,61,25,21
12.930429,79.931163,2020-08-10,2020-08-17,63,34,24
27.236458,75.91729,2020-08-10,2020-08-17,63,31,24
28.635325,76.693244,2020-08-10,2020-08-19,65,34,25
11.07,77.097,2020-08-17,2020-08-17,53,30,22
13.215,80.32,2020-08-17,2020-08-17,55,31,25
12.425747,79.880083,2020-08-12,2020-08-18,55,34,25
30.000345,76.732209,2020-08-12,2020-08-18,65,32,25
12.683589,77.859239,2020-08-13,2020-08-17,53,28,19
31.045961,76.664373,2020-08-13,2020-08-17,65,32,25
12.786517,79.975221,2020-08-13,2020-08-17,51,33,24
28.373519,76.835337,2020-08-12,2020-08-17,65,34,25
12.930429,79.931163,2020-08-12,2020-08-17,53,33,24
28.207,76.856,2020-08-17,2020-08-17,53,32,26
12.751,77.804,2020-08-14,2020-08-17,51,27,19
13.155,80.196,2020-08-14,2020-08-17,55,32,24
22.58,72.22,2020-08-17,2020-08-17,65,30,26
13.068,79.444,2020-08-17,2020-08-17,51,33,24
13.102,80.194,2020-08-14,2020-08-17,55,32,24
11.871,79.739,2020-08-14,2020-08-17,51,34,24
11.872,79.632,2020-08-16,2020-08-17,51,36,24
13.102,80.194,2020-08-16,2020-08-17,55,31,24
12.766,77.786,2020-08-17,2020-08-17,51,27,19
11.871,79.739,2020-08-16,2020-08-17,51,34,24
13.215,80.32,2020-08-14,2020-08-17,55,32,25
12.766,77.786,2020-08-14,2020-08-17,51,27,19
13.215,80.32,2020-08-13,2020-08-17,55,32,25
12.702,77.857,2020-08-13,2020-08-17,53,28,20
13.087428,80.184717,2020-08-12,2020-08-17,55,32,24
28.182631,76.790374,2020-08-12,2020-08-17,65,33,25
12.777,80.025,2020-08-17,2020-08-17,51,33,25
12.777,80.025,2020-08-14,2020-08-17,51,33,25
22.961777,72.094219,2020-08-11,2020-08-17,65,32,25
12.786517,79.975221,2020-07-21,2020-08-17,63,34,24
22.961777,72.094219,2020-07-21,2020-08-17,65,36,25
12.786517,79.975221,2020-08-13,2020-08-16,51,32,25
28.635325,76.693244,2020-08-13,2020-08-16,65,32,26
12.42,77.48,2020-08-15,2020-08-16,51,28,21
13.06,80.06,2020-08-15,2020-08-16,53,32,25
28.207,76.856,2020-08-16,2020-08-16,55,32,26
11.872,79.632,2020-08-16,2020-08-16,3,36,24
13.102,80.194,2020-08-16,2020-08-16,53,31,25
13.102,80.194,2020-08-14,2020-08-16,53,32,25
11.872,79.632,2020-08-14,2020-08-16,3,36,24
11.872,79.632,2020-08-13,2020-08-16,51,36,24
13.102,80.194,2020-08-13,2020-08-16,53,32,25
12.751,77.804,2020-08-14,2020-08-16,51,27,19
13.155,80.196,2020-08-14,2020-08-16,53,32,25
13.215,80.32,2020-08-14,2020-08-15,51,32,26
12.726,77.876,2020-08-14,2020-08-15,51,27,19
13.215,80.32,2020-08-13,2020-08-16,53,32,25
12.766,77.786,2020-08-13,2020-08-16,51,27,19
13.155,80.196,2020-08-13,2020-08-15,51,32,26
12.74,77.82,2020-08-13,2020-08-15,51,27,19
28.635325,76.693244,2020-08-11,2020-08-17,65,34,26
18.750621,73.87719,2020-08-12,2020-08-15,61,25,21
12.683589,77.859239,2020-08-12,2020-08-15,51,27,20
13.102,80.194,2020-08-14,2020-08-15,51,32,26
11.872,79.632,2020-08-14,2020-08-15,3,34,25
12.839,79.954,2020-08-14,2020-08-14,3,32,25
12.766,77.786,2020-08-14,2020-08-15,51,26,19
12.839,79.954,2020-08-13,2020-08-14,51,33,25
11.872,79.632,2020-08-13,2020-08-14,51,34,26
13.102,80.194,2020-08-13,2020-08-14,51,32,26
11.872,79.632,2020-08-14,2020-08-14,3,34,26
13.102,80.194,2020-08-14,2020-08-14,51,32,26
13.215,80.32,2020-08-13,2020-08-14,51,32,26
12.726,77.876,2020-08-13,2020-08-14,3,27,19
13.155,80.196,2020-08-14,2020-08-14,51,32,26
12.751,77.804,2020-08-14,2020-08-14,3,27,19
12.42,77.48,2020-08-14,2020-08-14,51,27,20
13.06,80.06,2020-08-14,2020-08-14,51,32,25
12.74,77.82,2020-08-14,2020-08-14,3,27,19
12.42,77.48,2020-08-13,2020-08-15,51,28,20
18.53,73.85,2020-08-13,2020-08-15,63,24,22
12.72,77.817,2020-08-14,2020-08-14,3,27,19
18.750621,73.87719,2020-08-10,2020-08-14,61,25,21
12.930429,79.931163,2020-08-10,2020-08-14,63,34,24
13.010768,79.993135,2020-08-11,2020-08-14,61,33,25
28.192852,77.249137,2020-08-11,2020-08-14,63,34,25
13.010768,79.993135,2020-08-12,2020-08-14,51,33,25
28.192852,77.249137,2020-08-12,2020-08-14,63,34,25
13.010768,79.993135,2020-08-13,2020-08-15,51,33,26
28.192852,77.249137,2020-08-13,2020-08-15,63,32,25
9.973636,78.281783,2020-08-11,2020-08-16,51,38,23
28.288279,76.870148,2020-08-11,2020-08-16,65,33,25
9.973636,78.281783,2020-08-12,2020-08-15,51,37,24
22.926025,72.484986,2020-08-12,2020-08-15,65,30,25
